2,1.0,0.9777515033541494,[ 1  2  3  6  5 10  4  9],0.9777515033541494,[ 1  2  3  6  4 10  5  9],0.9495169910157889,[3 2 1 5 8 7 4 9],0.390625,0.39464306831359863,3.921875,3.9623115062713623,1.0,0.004438163543405893,[ 1  2  3  6  8  5  4 10],0.004438163543405893,[ 1  2  3  6 10  5  4  9],0.0010254198477198967,[3 2 1 5 8 7 4 9],0.328125,0.3159463405609131,3.921875,3.9260144233703613,1.0,0.307105814338984,[ 1  2  3  6  8  5  4 10],0.307105814338984,[ 1  2  3  6 10  5  4  9],0.06329360700880936,[3 2 1 5 8 7 4 9],0.3125,0.342395544052124,4.015625,4.150232315063477
3,1.0,0.9929487540546353,[1 2 3 4 5 6 9 7],0.9929487540546353,[ 1  2  3  4  5  6 10  9],0.955850041967566,[ 3  2  1  4  8  7  9 10],0.265625,0.2674438953399658,4.03125,4.088059902191162,1.0,0.012868085360915452,[1 2 3 6 5 4 9 7],0.012868085360915452,[ 1  2  3  6  5  4 10  9],0.002139348175066355,[ 3  2  1  4  7  8  9 10],0.25,0.2460942268371582,3.921875,3.947145938873291,1.0,0.747945091805866,[ 2  3  1  6  5  4 10  9],0.747945091805866,[ 1  2  3  6  5  4 10  9],0.15564653716909735,[ 3  2  1  4  8  7  9 10],0.296875,0.28922510147094727,4.0625,4.109154462814331
4,0.9970884612998924,0.9981710671393029,[ 2  1  3  5  4 10  6  9],0.9982854252009712,[ 1  2  3  6  9 10  5  8],0.9590078907261472,[2 1 4 6 8 7 5 9],0.328125,0.3409421443939209,4.0,4.0571088790893555,0.9386284119080929,0.01867492923469679,[ 1  2  3  6 10  5  4  7],0.019733709843603096,[ 1  2  3  6 10  5  9  8],0.0024817429021459724,[2 1 4 5 8 7 6 9],0.28125,0.2872316837310791,3.875,3.9162869453430176,0.9873547371571153,0.8799246327022344,[ 1  2  3  6  5 10  4  9],0.8893512337202073,[ 1  2  3  6 10  5  9  8],0.14388622163648299,[2 1 4 5 8 7 6 9],0.4375,0.45378589630126953,4.140625,4.353146553039551
5,0.9855331557165057,0.9939330208760673,[1 2 3 4 5 6 9 7],0.9944382609555811,[ 2  3  6  5  4 10  9  8],0.9595142602811392,[3 2 1 5 8 7 4 9],0.296875,0.3044867515563965,4.0,4.141522407531738,0.9882560000591001,0.012648092600185488,[ 1  2  3  6 10  5  4  9],0.012772123852111494,[ 2  3  5  6 10  9  4  8],0.002210879595454719,[3 2 1 4 8 7 5 9],0.25,0.2519376277923584,3.90625,3.9288721084594727,1.0,0.7516057775084646,[ 1  2  3  6 10  5  4  9],0.7516057775084646,[ 1  2  3  6 10  5  4  9],0.14733984776999176,[3 2 1 5 8 7 4 9],0.296875,0.29856014251708984,4.109375,4.379881381988525
6,0.9283109799599694,0.9895195634071909,[ 2  3  1  6  4 10  5  9],0.9924734919015573,[ 1  2  3  6  8 10  9  7],0.9512687370769423,[2 1 4 6 7 5 8 9],0.34375,0.391340970993042,3.984375,4.053894758224487,0.7300726964235936,0.008454912424733197,[ 1  2  3  6 10  5  4  9],0.011126221971873343,[ 1  2  3  6 10  9  8  7],0.0012298183411676498,[2 1 4 6 7 5 8 9],0.3125,0.31116747856140137,3.921875,3.922447443008423,0.8794920915335412,0.5929558439451783,[ 1  2  3  4 10  5  6  9],0.6648971303538376,[ 1  2  3  6 10  9  8  7],0.0679131869416682,[2 1 4 6 7 5 8 9],0.296875,0.2952101230621338,4.171875,4.212688446044922
7,0.9800234706574084,0.9937361636442904,[ 1  2  3  5  6  4 10  9],0.9945962354107911,[ 2  3  6  5 10  4  9  8],0.9515421216680716,[ 3  2  1  4  8  7  9 10],0.453125,0.5012435913085938,4.078125,4.1188013553619385,0.9736667971912227,0.012507201347360273,[1 2 3 6 5 4 7 8],0.01281116027263408,[ 2  3  6  5  4 10  9  8],0.0012683590615146533,[ 3  2  1  4  8  7  9 10],0.265625,0.2542243003845215,3.921875,3.9492595195770264,0.9841206325993344,0.748483738778576,[ 1  2  3  5  4  6 10  9],0.7594262758487457,[ 2  3  6  5  4 10  9  8],0.07032218284117604,[ 3  2  1  4  8  7  9 10],0.296875,0.29697418212890625,4.03125,4.1364521980285645
8,0.9574819972621673,0.9939597146237777,[ 1  2  3  5  4  6  7 10],0.9954427471966226,[ 1  2  3  6  9 10  8  7],0.9605626381287226,[2 1 4 6 7 5 8 9],0.34375,0.36325883865356445,4.078125,4.164253234863281,0.8332934402704508,0.011690606305593884,[ 1  2  3  6  7  5  4 10],0.013625309226220942,[ 1  2  3  6 10  9  8  7],0.002019869561664504,[2 1 4 6 7 5 8 9],0.265625,0.26905012130737305,3.96875,3.9789576530456543,0.9649128828222984,0.8155847997526772,[ 3  2  1  6 10  5  4  9],0.8410338240390188,[ 1  2  3  6 10  9  8  7],0.11572418524900593,[2 1 4 6 7 5 8 9],0.3125,0.3085670471191406,4.046875,4.134934186935425
9,0.9129212398907337,0.9639624257752042,[1 2 3 6 4 9 5 8],0.9665465232334485,[ 1  2  3  6  8 10  9  7],0.9368711184045124,[2 1 4 6 5 7 8 9],0.296875,0.30218052864074707,4.09375,4.2423996925354,0.7279559113703076,0.0014797915148213408,[1 2 3 6 9 5 4 8],0.0019068178371625195,[ 1  2  3  6 10  9  8  7],0.00033712255544497075,[2 1 5 6 4 7 8 9],0.28125,0.2858457565307617,3.9375,3.9517180919647217,0.7349384152177725,0.10135162862614319,[1 2 3 6 9 5 4 8],0.13292869106693672,[ 1  2  3  6 10  9  8  7],0.013797650381667335,[3 2 1 6 5 7 4 8],0.296875,0.30979442596435547,4.09375,4.183749198913574
10,1.0,0.989475769263964,[ 3  1  2  6  5 10  4  9],0.989475769263964,[ 1  2  3  6  5 10  4  9],0.946293297721865,[3 2 1 5 8 7 4 9],0.3125,0.31346631050109863,3.9375,4.002570629119873,1.0,0.009574659091670105,[ 3  1  2  6 10  5  4  9],0.009574659091670105,[ 1  2  3  6 10  5  4  9],0.0006790877749582649,[ 3  2  1  4  9  7  8 10],0.28125,0.2892611026763916,3.984375,3.9985790252685547,1.0,0.6131218529101653,[ 1  2  3  6 10  5  4  9],0.6131218529101653,[ 1  2  3  6 10  5  4  9],0.03168890640388561,[3 2 1 5 8 7 4 9],0.359375,0.36200928688049316,3.96875,3.9908745288848877
11,0.9425684369754274,0.9911316373397785,[ 1  2  3  4  5 10  6  9],0.9938882824598674,[ 2  3  6  4  5 10  9  8],0.9458894996492824,[3 2 1 4 8 7 5 9],0.28125,0.2770559787750244,3.875,3.90747332572937,0.7668050200437659,0.009766167684575609,[ 1  2  3  5  4 10  6  9],0.012538446904516665,[ 2  3  4  6 10  9  5  8],0.0006502011950191641,[3 2 1 5 4 7 8 9],0.453125,0.4501662254333496,3.921875,3.9646105766296387,0.9033821523997906,0.6866399796907108,[ 1  2  3  5  6 10  4  9],0.7578417843387765,[ 2  3  4  5  6 10  9  8],0.020899217136406113,[3 2 1 4 5 7 8 9],0.328125,0.32481813430786133,3.9375,3.9470698833465576
